Name,Agent,Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Position,Precision,Observing Authority
Wellington Kelburn Aws,25354,E1427P,-41.285,174.768,125,G,Metservice
Station,Date,Time,Amount (mm),SofG,Deficit (mm),Runoff (mm),Period (Hrs),Freq
25354,20140203,0800,0.0,-,108.5,0.0,24,D
25354,20140204,0800,0.0,-,110.9,0.0,24,D
25354,20140205,0800,0.0,-,113.2,0.0,24,D
25354,20140206,0800,0.0,-,115.4,0.0,24,D
25354,20140207,0800,0.0,-,117.4,0.0,24,D
25354,20140208,0800,12.6,-,106.7,0.0,24,D
25354,20140209,0800,16.2,-,93.0,0.0,24,D
25354,20140210,0800,7.2,-,89.2,0.0,24,D
25354,20140211,0800,1.2,-,91.6,0.0,24,D
25354,20140212,0800,0.6,-,94.4,0.0,24,D
25354,20140213,0800,0.0,-,97.7,0.0,24,D
25354,20140214,0800,0.0,-,100.7,0.0,24,D
25354,20140215,0800,0.0,-,103.6,0.0,24,D
25354,20140216,0800,0.0,-,106.4,0.0,24,D
25354,20140217,0800,0.0,-,108.9,0.0,24,D
25354,20140218,0800,0.0,-,111.3,0.0,24,D
25354,20140219,0800,0.0,-,113.6,0.0,24,D
25354,20140220,0800,0.0,-,115.8,0.0,24,D
25354,20140221,0800,0.0,-,117.8,0.0,24,D
25354,20140222,0800,0.0,-,119.7,0.0,24,D
25354,20140223,0800,0.0,-,121.4,0.0,24,D
25354,20140224,0800,0.0,-,123.1,0.0,24,D
25354,20140225,0800,0.0,-,124.7,0.0,24,D
25354,20140226,0800,0.0,-,126.2,0.0,24,D
25354,20140227,0800,0.0,-,127.6,0.0,24,D
25354,20140228,0800,0.0,-,128.9,0.0,24,D
25354,20140301,0800,10.6,-,119.5,0.0,24,D
25354,20140302,0800,0.2,-,120.6,0.0,24,D
25354,20140303,0800,0.0,-,121.9,0.0,24,D
25354,20140304,0800,7.0,-,116.1,0.0,24,D
25354,20140305,0800,2.4,-,115.1,0.0,24,D
25354,20140306,0800,14.8,-,101.8,0.0,24,D
25354,20140307,0800,0.0,-,103.9,0.0,24,D
25354,20140308,0800,0.0,-,105.8,0.0,24,D
25354,20140309,0800,0.0,-,107.7,0.0,24,D
25354,20140310,0800,0.0,-,109.5,0.0,24,D
25354,20140311,0800,0.0,-,111.2,0.0,24,D
25354,20140312,0800,0.0,-,112.9,0.0,24,D
25354,20140313,0800,0.0,-,114.4,0.0,24,D
25354,20140314,0800,0.0,-,115.9,0.0,24,D
25354,20140315,0800,0.0,-,117.4,0.0,24,D
25354,20140316,0800,2.6,-,116.2,0.0,24,D
25354,20140317,0800,25.0,-,92.6,0.0,24,D
25354,20140318,0800,0.6,-,94.5,0.0,24,D
25354,20140319,0800,0.2,-,96.6,0.0,24,D
25354,20140320,0800,0.0,-,98.9,0.0,24,D
25354,20140321,0800,0.0,-,101.1,0.0,24,D
25354,20140322,0800,0.0,-,103.1,0.0,24,D
25354,20140323,0800,0.0,-,105.1,0.0,24,D
25354,20140324,0800,0.0,-,107.0,0.0,24,D
25354,20140325,0800,0.0,-,108.9,0.0,24,D
25354,20140326,0800,10.4,-,100.2,0.0,24,D
25354,20140327,0800,0.0,-,102.3,0.0,24,D
25354,20140328,0800,0.0,-,104.4,0.0,24,D
25354,20140329,0800,0.0,-,106.3,0.0,24,D
25354,20140330,0800,0.0,-,108.1,0.0,24,D
25354,20140331,0800,0.0,-,109.9,0.0,24,D
25354,20140401,0800,0.0,-,111.6,0.0,24,D
25354,20140402,0800,0.0,-,112.6,0.0,24,D
25354,20140403,0800,0.0,-,113.5,0.0,24,D
25354,20140404,0800,0.0,-,114.3,0.0,24,D
25354,20140405,0800,0.0,-,115.2,0.0,24,D
25354,20140406,0900,0.0,-,116.0,0.0,24,D
25354,20140407,0900,1.0,-,115.9,0.0,24,D
25354,20140408,0900,34.6,-,82.1,0.0,24,D
25354,20140409,0900,49.0,-,34.7,0.0,24,D
25354,20140410,0900,6.2,-,30.3,0.0,24,D
25354,20140411,0900,12.0,-,20.1,0.0,24,D
25354,20140412,0900,6.0,-,16.0,0.0,24,D
25354,20140413,0900,1.8,-,16.0,0.0,24,D
25354,20140414,0900,3.6,-,14.2,0.0,24,D
25354,20140415,0900,0.2,-,15.8,0.0,24,D
25354,20140416,0900,19.0,-,0.0,1.4,24,D
25354,20140417,0900,62.2,-,0.0,60.4,24,D
25354,20140418,0900,17.4,-,0.0,15.6,24,D
25354,20140419,0900,7.4,-,0.0,5.6,24,D
25354,20140420,0900,0.8,-,1.0,0.0,24,D
25354,20140421,0900,0.0,-,2.8,0.0,24,D
25354,20140422,0900,0.0,-,4.6,0.0,24,D
25354,20140423,0900,1.6,-,4.8,0.0,24,D
25354,20140424,0900,0.2,-,6.5,0.0,24,D
25354,20140425,0900,0.0,-,8.3,0.0,24,D
25354,20140426,0900,0.0,-,10.1,0.0,24,D
25354,20140427,0900,0.0,-,11.9,0.0,24,D
25354,20140428,0900,11.6,-,2.1,0.0,24,D
25354,20140429,0900,25.2,-,0.0,21.3,24,D
25354,20140430,0900,3.2,-,0.0,1.4,24,D
25354,20140501,0900,0.4,-,1.4,0.0,24,D
25354,20140502,0900,0.2,-,2.4,0.0,24,D
25354,20140503,0900,0.4,-,3.3,0.0,24,D
25354,20140504,0900,1.0,-,3.5,0.0,24,D
25354,20140505,0900,0.4,-,4.4,0.0,24,D
25354,20140506,0900,13.2,-,0.0,7.6,24,D
25354,20140507,0900,0.4,-,0.8,0.0,24,D
25354,20140508,0900,3.4,-,0.0,1.3,24,D
25354,20140509,0900,21.0,-,0.0,19.8,24,D
25354,20140510,0900,1.4,-,0.0,0.2,24,D
25354,20140511,0900,0.0,-,1.2,0.0,24,D
25354,20140512,0900,0.2,-,2.3,0.0,24,D
25354,20140513,0900,0.0,-,3.5,0.0,24,D
25354,20140514,0900,9.2,-,0.0,4.4,24,D
25354,20140515,0900,7.8,-,0.0,6.6,24,D
25354,20140516,0900,4.6,-,0.0,3.4,24,D
25354,20140517,0900,0.0,-,1.2,0.0,24,D
25354,20140518,0900,0.2,-,2.3,0.0,24,D
25354,20140519,0900,0.0,-,3.5,0.0,24,D
25354,20140520,0900,0.2,-,4.6,0.0,24,D
25354,20140521,0900,0.0,-,5.8,0.0,24,D
25354,20140522,0900,2.0,-,5.0,0.0,24,D
25354,20140523,0900,0.0,-,6.3,0.0,24,D
25354,20140524,0900,2.4,-,5.1,0.0,24,D
25354,20140525,0900,1.8,-,4.5,0.0,24,D
25354,20140526,0900,1.4,-,4.4,0.0,24,D
25354,20140527,0900,0.0,-,5.6,0.0,24,D
25354,20140528,0900,0.0,-,6.9,0.0,24,D
25354,20140529,0900,0.6,-,7.5,0.0,24,D
25354,20140530,0900,1.0,-,7.7,0.0,24,D
25354,20140531,0900,0.0,-,9.0,0.0,24,D
25354,20140601,0900,0.4,-,9.8,0.0,24,D
25354,20140602,0900,0.0,-,10.7,0.0,24,D
25354,20140603,0900,0.2,-,11.3,0.0,24,D
25354,20140604,0900,0.0,-,12.2,0.0,24,D
25354,20140605,0900,0.0,-,13.0,0.0,24,D
25354,20140606,0900,0.0,-,13.9,0.0,24,D
25354,20140607,0900,0.0,-,14.7,0.0,24,D
25354,20140608,0900,2.8,-,12.7,0.0,24,D
25354,20140609,0900,3.2,-,10.4,0.0,24,D
25354,20140610,0900,22.2,-,0.0,11.0,24,D
25354,20140611,0900,13.2,-,0.0,12.4,24,D
25354,20140612,0900,0.6,-,0.2,0.0,24,D
25354,20140613,0900,0.0,-,1.1,0.0,24,D
25354,20140614,0900,0.2,-,1.7,0.0,24,D
25354,20140615,0900,0.0,-,2.6,0.0,24,D
25354,20140616,0900,0.2,-,3.2,0.0,24,D
25354,20140617,0900,1.8,-,2.3,0.0,24,D
25354,20140618,0900,0.2,-,2.9,0.0,24,D
25354,20140619,0900,0.8,-,3.0,0.0,24,D
25354,20140620,0900,0.2,-,3.6,0.0,24,D
25354,20140621,0900,0.0,-,4.5,0.0,24,D
25354,20140622,0900,1.6,-,3.7,0.0,24,D
25354,20140623,0900,0.0,-,4.6,0.0,24,D
25354,20140624,0900,0.0,-,5.4,0.0,24,D
25354,20140625,0900,2.4,-,3.9,0.0,24,D
25354,20140626,0900,3.6,-,1.1,0.0,24,D
25354,20140627,0900,10.8,-,0.0,8.9,24,D
25354,20140628,0900,0.6,-,0.2,0.0,24,D
25354,20140629,0900,0.0,-,1.1,0.0,24,D
25354,20140630,0900,3.2,-,0.0,1.3,24,D
25354,20140701,0900,12.0,-,0.0,11.2,24,D
25354,20140702,0900,0.0,-,1.1,0.0,24,D
25354,20140703,0900,4.2,-,0.0,2.0,24,D
25354,20140704,0900,0.0,-,1.1,0.0,24,D
25354,20140705,0900,0.0,-,2.2,0.0,24,D
25354,20140706,0900,1.4,-,2.0,0.0,24,D
25354,20140707,0900,2.0,-,1.1,0.0,24,D
25354,20140708,0900,0.2,-,2.0,0.0,24,D
25354,20140709,0900,0.0,-,3.1,0.0,24,D
25354,20140710,0900,0.0,-,4.2,0.0,24,D
25354,20140711,0900,0.0,-,5.4,0.0,24,D
25354,20140712,0900,0.2,-,6.3,0.0,24,D
25354,20140713,0900,3.4,-,4.0,0.0,24,D
25354,20140714,0900,2.2,-,2.9,0.0,24,D
25354,20140715,0900,3.8,-,0.2,0.0,24,D
25354,20140716,0900,1.8,-,0.0,0.4,24,D
25354,20140717,0900,47.8,-,0.0,46.7,24,D
25354,20140718,0900,10.4,-,0.0,9.3,24,D
25354,20140719,0900,0.6,-,0.5,0.0,24,D
25354,20140720,0900,3.8,-,0.0,2.2,24,D
25354,20140721,0900,9.6,-,0.0,8.5,24,D
25354,20140722,0900,0.0,-,1.1,0.0,24,D
25354,20140723,0900,8.6,-,0.0,6.4,24,D
25354,20140724,0900,0.0,-,1.1,0.0,24,D
25354,20140725,0900,5.4,-,0.0,3.2,24,D
25354,20140726,0900,0.0,-,1.1,0.0,24,D
25354,20140727,0900,0.0,-,2.2,0.0,24,D
25354,20140728,0900,0.2,-,3.2,0.0,24,D
25354,20140729,0900,0.0,-,4.3,0.0,24,D
25354,20140730,0900,1.4,-,4.0,0.0,24,D
25354,20140731,0900,1.2,-,3.9,0.0,24,D
25354,20140801,0900,0.0,-,5.0,0.0,24,D
25354,20140802,0900,18.4,-,0.0,12.0,24,D
25354,20140803,0900,12.6,-,0.0,11.2,24,D
25354,20140804,0900,0.4,-,1.0,0.0,24,D
25354,20140805,0900,0.2,-,2.2,0.0,24,D
25354,20140806,0900,0.8,-,2.8,0.0,24,D
25354,20140807,0900,2.4,-,1.7,0.0,24,D
25354,20140808,0900,0.2,-,2.9,0.0,24,D
25354,20140809,0900,5.8,-,0.0,1.5,24,D
25354,20140810,0900,0.0,-,1.4,0.0,24,D
25354,20140811,0900,0.2,-,2.6,0.0,24,D
25354,20140812,0900,4.6,-,0.0,0.6,24,D
25354,20140813,0900,4.4,-,0.0,3.0,24,D
25354,20140814,0900,0.0,-,1.4,0.0,24,D
25354,20140815,0900,6.4,-,0.0,3.6,24,D
25354,20140816,0900,0.6,-,0.8,0.0,24,D
25354,20140817,0900,0.0,-,2.2,0.0,24,D
25354,20140818,0900,0.0,-,3.6,0.0,24,D
25354,20140819,0900,0.0,-,4.9,0.0,24,D
25354,20140821,0900,2.6,-,5.1,0.0,24,D
25354,20140822,0900,11.2,-,0.0,4.7,24,D
25354,20140823,0900,0.8,-,0.6,0.0,24,D
25354,20140824,0900,1.0,-,1.0,0.0,24,D
25354,20140825,0900,0.2,-,2.2,0.0,24,D
25354,20140826,0900,1.4,-,2.1,0.0,24,D
25354,20140827,0900,0.6,-,2.9,0.0,24,D
25354,20140828,0900,0.0,-,4.3,0.0,24,D
25354,20140829,0900,0.0,-,5.7,0.0,24,D
25354,20140830,0900,0.0,-,7.1,0.0,24,D
25354,20140831,0900,0.0,-,8.5,0.0,24,D
25354,20140901,0900,0.0,-,9.8,0.0,24,D
25354,20140902,0900,0.0,-,12.3,0.0,24,D
25354,20140903,0900,0.0,-,14.7,0.0,24,D
25354,20140904,0900,0.0,-,17.1,0.0,24,D
25354,20140905,0900,0.0,-,19.5,0.0,24,D
25354,20140906,0900,15.8,-,6.2,0.0,24,D
25354,20140907,0900,3.0,-,5.6,0.0,24,D
25354,20140908,0900,0.0,-,8.0,0.0,24,D
25354,20140909,0900,0.0,-,10.4,0.0,24,D
25354,20140910,0900,0.0,-,12.8,0.0,24,D
25354,20140911,0900,0.0,-,15.3,0.0,24,D
25354,20140912,0900,0.2,-,17.5,0.0,24,D
25354,20140913,0900,2.2,-,17.7,0.0,24,D
25354,20140914,0900,32.2,-,0.0,12.1,24,D
25354,20140915,0900,0.8,-,1.6,0.0,24,D
25354,20140916,0900,3.0,-,1.0,0.0,24,D
25354,20140917,0900,0.0,-,3.5,0.0,24,D
25354,20140918,0900,0.0,-,5.9,0.0,24,D
25354,20140919,0900,13.6,-,0.0,5.3,24,D
25354,20140920,0900,7.4,-,0.0,5.0,24,D
25354,20140921,0900,15.6,-,0.0,13.2,24,D
25354,20140922,0900,2.0,-,0.4,0.0,24,D
25354,20140923,0900,5.6,-,0.0,2.8,24,D
25354,20140924,0900,0.0,-,2.4,0.0,24,D
25354,20140925,0900,0.0,-,4.8,0.0,24,D
25354,20140926,0900,0.0,-,7.3,0.0,24,D
25354,20140927,0900,0.0,-,9.7,0.0,24,D
25354,20140928,0800,28.4,-,0.0,16.3,24,D
25354,20140929,0800,4.0,-,0.0,1.6,24,D
25354,20140930,0800,0.0,-,2.4,0.0,24,D
25354,20141001,0800,0.0,-,4.8,0.0,24,D
25354,20141002,0800,0.0,-,8.1,0.0,24,D
25354,20141003,0800,2.8,-,8.6,0.0,24,D
25354,20141004,0800,0.0,-,11.9,0.0,24,D
25354,20141005,0800,0.0,-,15.2,0.0,24,D
25354,20141006,0800,3.4,-,15.1,0.0,24,D
25354,20141008,0800,0.6,-,21.1,0.0,24,D
25354,20141009,0800,0.4,-,24.0,0.0,24,D
25354,20141010,0800,0.0,-,27.3,0.0,24,D
25354,20141011,0800,0.0,-,30.6,0.0,24,D
25354,20141012,0800,0.0,-,33.9,0.0,24,D
25354,20141013,0800,0.0,-,37.2,0.0,24,D
25354,20141014,0800,0.0,-,40.5,0.0,24,D
25354,20141015,0800,0.0,-,43.8,0.0,24,D
25354,20141016,0800,0.0,-,47.1,0.0,24,D
25354,20141017,0800,0.0,-,50.4,0.0,24,D
25354,20141018,0800,4.6,-,49.1,0.0,24,D
25354,20141019,0800,10.8,-,41.6,0.0,24,D
25354,20141020,0800,0.2,-,44.7,0.0,24,D
25354,20141021,0800,0.2,-,47.8,0.0,24,D
25354,20141022,0800,0.0,-,51.1,0.0,24,D
25354,20141023,0800,0.0,-,54.4,0.0,24,D
25354,20141024,0800,5.8,-,51.9,0.0,24,D
25354,20141025,0800,2.6,-,52.6,0.0,24,D
25354,20141026,0800,0.0,-,55.9,0.0,24,D
25354,20141027,0800,18.6,-,40.6,0.0,24,D
25354,20141028,0800,0.6,-,43.3,0.0,24,D
25354,20141029,0800,3.0,-,43.6,0.0,24,D
25354,20141030,0800,0.2,-,46.7,0.0,24,D
25354,20141031,0800,0.2,-,49.8,0.0,24,D
25354,20141101,0800,0.2,-,52.9,0.0,24,D
25354,20141102,0800,0.0,-,57.6,0.0,24,D
25354,20141103,0800,8.4,-,53.9,0.0,24,D
25354,20141104,0800,0.0,-,58.5,0.0,24,D
25354,20141105,0800,2.0,-,61.2,0.0,24,D
25354,20141106,0800,10.2,-,55.6,0.0,24,D
25354,20141107,0800,4.8,-,55.5,0.0,24,D
25354,20141108,0800,0.0,-,60.1,0.0,24,D
25354,20141109,0800,0.2,-,64.6,0.0,24,D
25354,20141110,0800,0.0,-,69.2,0.0,24,D
25354,20141111,0800,0.8,-,73.1,0.0,24,D
25354,20141112,0800,0.0,-,77.7,0.0,24,D
25354,20141113,0800,3.4,-,78.8,0.0,24,D
25354,20141114,0800,2.2,-,81.0,0.0,24,D
25354,20141115,0800,0.2,-,85.1,0.0,24,D
25354,20141116,0800,0.0,-,89.1,0.0,24,D
25354,20141117,0800,0.0,-,92.9,0.0,24,D
25354,20141118,0800,5.2,-,91.3,0.0,24,D
25354,20141119,0800,0.0,-,94.9,0.0,24,D
25354,20141120,0800,3.6,-,94.7,0.0,24,D
25354,20141121,0800,0.2,-,97.9,0.0,24,D
25354,20141122,0800,0.2,-,101.0,0.0,24,D
25354,20141123,0800,0.0,-,104.0,0.0,24,D
25354,20141124,0800,0.0,-,106.9,0.0,24,D
25354,20141125,0800,1.0,-,108.5,0.0,24,D
25354,20141126,0800,1.6,-,109.5,0.0,24,D
25354,20141127,0800,0.0,-,112.0,0.0,24,D
25354,20141128,0800,0.0,-,114.4,0.0,24,D
25354,20141129,0800,6.0,-,110.6,0.0,24,D
25354,20141130,0800,0.0,-,113.0,0.0,24,D
25354,20141201,0800,0.6,-,114.7,0.0,24,D
25354,20141202,0800,3.2,-,113.3,0.0,24,D
25354,20141203,0800,0.0,-,115.1,0.0,24,D
25354,20141204,0800,0.0,-,116.8,0.0,24,D
25354,20141205,0800,3.2,-,115.3,0.0,24,D
25354,20141206,0800,0.0,-,117.0,0.0,24,D
25354,20141207,0800,0.0,-,118.6,0.0,24,D
25354,20141208,0800,3.2,-,117.0,0.0,24,D
25354,20141209,0800,0.0,-,118.6,0.0,24,D
25354,20141210,0800,9.2,-,111.0,0.0,24,D
25354,20141211,0800,29.2,-,83.7,0.0,24,D
25354,20141212,0800,0.0,-,87.0,0.0,24,D
25354,20141213,0800,2.8,-,87.3,0.0,24,D
25354,20141214,0800,3.0,-,87.5,0.0,24,D
25354,20141215,0800,0.0,-,90.6,0.0,24,D
25354,20141216,0800,0.0,-,93.5,0.0,24,D
25354,20141217,0800,0.0,-,96.3,0.0,24,D
25354,20141218,0800,18.8,-,80.2,0.0,24,D
25354,20141219,0800,22.6,-,61.0,0.0,24,D
25354,20141220,0800,0.8,-,64.0,0.0,24,D
25354,20141221,0800,7.8,-,59.9,0.0,24,D
25354,20141222,0800,3.8,-,59.8,0.0,24,D
25354,20141223,0800,0.2,-,63.3,0.0,24,D
25354,20141224,0800,0.0,-,67.1,0.0,24,D
25354,20141225,0800,0.0,-,70.8,0.0,24,D
25354,20141226,0800,0.0,-,74.5,0.0,24,D
25354,20141227,0800,0.0,-,78.2,0.0,24,D
25354,20141228,0800,0.0,-,81.8,0.0,24,D
25354,20141229,0800,0.4,-,84.8,0.0,24,D
25354,20141230,0800,0.2,-,87.8,0.0,24,D
25354,20141231,0800,0.8,-,90.1,0.0,24,D
25354,20150101,0800,8.4,-,84.7,0.0,24,D
25354,20150102,0800,0.0,-,89.3,0.0,24,D
25354,20150103,0800,0.6,-,93.1,0.0,24,D
25354,20150104,0800,0.0,-,97.2,0.0,24,D
25354,20150105,0800,0.0,-,100.9,0.0,24,D
25354,20150106,0800,0.0,-,104.5,0.0,24,D
25354,20150107,0800,0.2,-,107.5,0.0,24,D
25354,20150108,0800,0.2,-,110.4,0.0,24,D
25354,20150109,0800,0.0,-,113.2,0.0,24,D
25354,20150110,0800,0.0,-,115.8,0.0,24,D
25354,20150111,0800,0.0,-,118.3,0.0,24,D
25354,20150112,0800,0.0,-,120.5,0.0,24,D
25354,20150113,0800,0.0,-,122.7,0.0,24,D
25354,20150114,0800,0.0,-,124.6,0.0,24,D
25354,20150115,0800,0.0,-,126.4,0.0,24,D
25354,20150116,0800,0.0,-,128.1,0.0,24,D
25354,20150117,0800,2.4,-,127.3,0.0,24,D
25354,20150118,0800,2.0,-,126.9,0.0,24,D
25354,20150119,0800,0.0,-,128.6,0.0,24,D
25354,20150120,0800,0.0,-,130.1,0.0,24,D
25354,20150121,0800,0.0,-,131.5,0.0,24,D
25354,20150122,0800,0.0,-,132.8,0.0,24,D
25354,20150123,0800,0.0,-,134.1,0.0,24,D
25354,20150124,0800,0.0,-,135.2,0.0,24,D
25354,20150125,0800,0.0,-,136.3,0.0,24,D
25354,20150126,0800,0.0,-,137.3,0.0,24,D
25354,20150127,0800,0.0,-,138.2,0.0,24,D
25354,20150128,0800,0.0,-,139.0,0.0,24,D
25354,20150129,0800,0.0,-,139.8,0.0,24,D
25354,20150130,0800,0.0,-,140.5,0.0,24,D
25354,20150131,0800,0.0,-,141.2,0.0,24,D
25354,20150201,0800,0.0,-,141.8,0.0,24,D
25354,20150202,0800,3.6,-,138.7,0.0,24,D
25354,20150203,0800,6.2,-,133.2,0.0,24,D
25354,20150204,0800,0.0,-,134.2,0.0,24,D
25354,20150205,0800,0.0,-,135.2,0.0,24,D
25354,20150206,0800,3.8,-,132.3,0.0,24,D
25354,20150207,0800,1.0,-,132.3,0.0,24,D
25354,20150208,0800,0.0,-,133.4,0.0,24,D
25354,20150209,0800,0.0,-,134.4,0.0,24,D
25354,20150210,0800,7.6,-,127.7,0.0,24,D
25354,20150211,0800,0.0,-,129.1,0.0,24,D
25354,20150212,0800,0.0,-,130.3,0.0,24,D
25354,20150213,0800,0.0,-,131.5,0.0,24,D
25354,20150214,0800,0.0,-,132.6,0.0,24,D
25354,20150215,0800,1.0,-,132.7,0.0,24,D
25354,20150216,0800,0.2,-,133.5,0.0,24,D
25354,20150217,0800,0.0,-,134.5,0.0,24,D
25354,20150218,0800,0.0,-,135.4,0.0,24,D
25354,20150219,0800,0.0,-,136.3,0.0,24,D
25354,20150220,0800,0.0,-,137.1,0.0,24,D
25354,20150221,0800,0.4,-,137.5,0.0,24,D
25354,20150222,0800,1.0,-,137.3,0.0,24,D
25354,20150223,0800,2.8,-,135.2,0.0,24,D
25354,20150224,0800,1.4,-,134.7,0.0,24,D
25354,20150225,0800,0.2,-,135.4,0.0,24,D
25354,20150226,0800,3.8,-,132.5,0.0,24,D
25354,20150227,0800,0.2,-,133.4,0.0,24,D
25354,20150228,0800,0.0,-,134.4,0.0,24,D
25354,20150301,0800,0.0,-,135.3,0.0,24,D
25354,20150302,0800,0.0,-,135.9,0.0,24,D
25354,20150303,0800,0.0,-,136.4,0.0,24,D
25354,20150304,0800,0.0,-,136.9,0.0,24,D
25354,20150305,0800,0.0,-,137.4,0.0,24,D
25354,20150306,0800,0.0,-,137.9,0.0,24,D
25354,20150307,0800,12.0,-,126.4,0.0,24,D
25354,20150308,0800,21.6,-,105.7,0.0,24,D
25354,20150309,0800,0.0,-,107.4,0.0,24,D
25354,20150310,0800,0.2,-,108.8,0.0,24,D
25354,20150311,0800,0.0,-,110.4,0.0,24,D
25354,20150312,0800,0.0,-,111.9,0.0,24,D
25354,20150313,0800,0.0,-,113.4,0.0,24,D
25354,20150314,0800,0.0,-,114.8,0.0,24,D
25354,20150315,0800,0.6,-,115.6,0.0,24,D
25354,20150316,0800,0.0,-,116.9,0.0,24,D
25354,20150318,0800,0.0,-,119.4,0.0,24,D
25354,20150319,0800,0.2,-,120.4,0.0,24,D
25354,20150320,0800,0.6,-,120.9,0.0,24,D
25354,20150321,0800,0.0,-,122.0,0.0,24,D
25354,20150322,0800,7.8,-,115.3,0.0,24,D
25354,20150323,0800,5.2,-,111.4,0.0,24,D
25354,20150324,0800,0.2,-,112.7,0.0,24,D
25354,20150325,0800,0.8,-,113.3,0.0,24,D
25354,20150326,0800,0.0,-,114.7,0.0,24,D
25354,20150327,0800,0.0,-,116.1,0.0,24,D
25354,20150328,0800,0.0,-,117.4,0.0,24,D
25354,20150329,0800,4.0,-,114.7,0.0,24,D
25354,20150330,0800,1.0,-,115.0,0.0,24,D
25354,20150331,0800,0.0,-,116.4,0.0,24,D
25354,20150401,0800,0.0,-,117.6,0.0,24,D
25354,20150402,0800,0.0,-,118.5,0.0,24,D
25354,20150403,0800,0.0,-,119.3,0.0,24,D
25354,20150404,0800,0.0,-,120.1,0.0,24,D
25354,20150405,0900,0.0,-,120.8,0.0,24,D
25354,20150406,0900,0.0,-,121.6,0.0,24,D
25354,20150407,0900,0.0,-,122.3,0.0,24,D
25354,20150408,0900,47.4,-,75.6,0.0,24,D
25354,20150409,0900,14.8,-,62.7,0.0,24,D
25354,20150410,0900,7.6,-,57.1,0.0,24,D
25354,20150411,0900,12.0,-,47.0,0.0,24,D
25354,20150412,0900,0.2,-,48.7,0.0,24,D
25354,20150414,0900,3.0,-,49.6,0.0,24,D
25354,20150415,0900,0.0,-,51.5,0.0,24,D
25354,20150416,0900,0.0,-,53.4,0.0,24,D
25354,20150417,0900,0.0,-,55.4,0.0,24,D
25354,20150418,0900,4.8,-,52.5,0.0,24,D
25354,20150419,0900,0.0,-,54.4,0.0,24,D
25354,20150420,0900,0.2,-,56.1,0.0,24,D
25354,20150421,0900,0.0,-,58.1,0.0,24,D
25354,20150422,0900,4.0,-,56.0,0.0,24,D
25354,20150423,0900,0.2,-,57.7,0.0,24,D
25354,20150424,0900,0.0,-,59.6,0.0,24,D
25354,20150425,0900,0.2,-,61.4,0.0,24,D
25354,20150426,0900,0.0,-,63.3,0.0,24,D
25354,20150427,0900,0.2,-,65.0,0.0,24,D
25354,20150428,0900,44.6,-,22.3,0.0,24,D
25354,20150429,0900,2.6,-,21.7,0.0,24,D
25354,20150430,0900,5.4,-,18.2,0.0,24,D
25354,20150501,0900,0.0,-,20.1,0.0,24,D
25354,20150502,0900,0.0,-,21.3,0.0,24,D
25354,20150503,0900,0.0,-,22.5,0.0,24,D
25354,20150504,0900,0.0,-,23.6,0.0,24,D
25354,20150505,0900,0.0,-,24.8,0.0,24,D
25354,20150506,0900,0.8,-,25.1,0.0,24,D
25354,20150507,0900,16.4,-,9.9,0.0,24,D
25354,20150508,0900,8.0,-,3.1,0.0,24,D
25354,20150509,0900,0.2,-,4.0,0.0,24,D
25354,20150510,0900,0.0,-,5.2,0.0,24,D
25354,20150511,0900,1.4,-,4.9,0.0,24,D
25354,20150512,0900,12.0,-,0.0,5.9,24,D
25354,20150513,0900,25.4,-,0.0,24.2,24,D
25354,20150514,0900,17.2,-,0.0,16.0,24,D
25354,20150515,0900,44.8,-,0.0,43.6,24,D
25354,20150516,0900,6.6,-,0.0,5.4,24,D
25354,20150517,0900,0.0,-,1.2,0.0,24,D
25354,20150518,0900,0.0,-,2.3,0.0,24,D
25354,20150519,0900,0.2,-,3.3,0.0,24,D
25354,20150520,0900,0.0,-,4.4,0.0,24,D
25354,20150521,0900,0.4,-,5.2,0.0,24,D
25354,20150522,0900,0.6,-,5.8,0.0,24,D
25354,20150523,0900,0.0,-,6.9,0.0,24,D
25354,20150524,0900,2.0,-,6.1,0.0,24,D
25354,20150525,0900,13.8,-,0.0,6.5,24,D
25354,20150526,0900,0.0,-,1.2,0.0,24,D
25354,20150527,0900,0.0,-,2.3,0.0,24,D
25354,20150528,0900,0.0,-,3.5,0.0,24,D
25354,20150529,0900,0.2,-,4.4,0.0,24,D
25354,20150530,0900,0.0,-,5.6,0.0,24,D
25354,20150531,0900,2.2,-,4.6,0.0,24,D
25354,20150601,0900,2.6,-,3.1,0.0,24,D
25354,20150602,0900,5.4,-,0.0,1.3,24,D
25354,20150603,0900,18.2,-,0.0,17.2,24,D
25354,20150604,0900,13.4,-,0.0,12.4,24,D
25354,20150605,0900,2.4,-,0.0,1.4,24,D
25354,20150606,0900,4.2,-,0.0,3.2,24,D
25354,20150607,0900,0.0,-,1.0,0.0,24,D
25354,20150608,0900,0.0,-,2.0,0.0,24,D
25354,20150609,0900,0.0,-,3.0,0.0,24,D
25354,20150610,0900,0.0,-,4.0,0.0,24,D
25354,20150611,0900,2.2,-,2.8,0.0,24,D
25354,20150612,0900,0.0,-,3.8,0.0,24,D
25354,20150613,0900,2.4,-,2.4,0.0,24,D
25354,20150614,0900,0.0,-,3.5,0.0,24,D
25354,20150615,0900,8.0,-,0.0,3.5,24,D
